text,span,label,ordinal
"Tempat makan yang bernuansa familiar, pelayanan juga cepat jd kita g usah nunggu lama2 . Menu makanan bervariasi. Ada becak mini dan perahu bebek untuk anak anak bermain.",pelayanan,positif,0
"Tempatnya keren, dr pintu masuk & pulang lg selalu dapat senyuman..",tempatnya,positif,0
Pelayanan sangat bagus dan ramah untuk team kapal atas,pelayanan,positif,0
"tempat yang Nyaman, cocok untuk family time",tempat,positif,0
"Makanan khas Sunda nya enak,harga relatif, ada tempat sewa main becak mini untuk anak2, main bebek boseh air..saat kesana datang malam jam 19, cukup ramai, pelayanan cepat ramah.",harga,netral,0
"Makanan khas Sunda nya enak,harga relatif, ada tempat sewa main becak mini untuk anak2, main bebek boseh air..saat kesana datang malam jam 19, cukup ramai, pelayanan cepat ramah.",tempat,netral,0
"Makanan khas Sunda nya enak,harga relatif, ada tempat sewa main becak mini untuk anak2, main bebek boseh air..saat kesana datang malam jam 19, cukup ramai, pelayanan cepat ramah.",pelayanan,positif,0
"Setiap hari rame terus sih, terus makanannya relatif enak, terus pelayanannya juga lumayan cepet dengan jumlah tamu yg membludak, yg paling keren dari semuanya sih design.nya yg mengusung tema kapal gitu, jadinya banyak spot keren buat foto..",pelayanannya,positif,0
Makanan luar biasa..sambel goang nya puedeeeess polll muantebbb..harga murah.. pokoknya recommended,harga,positif,0
"Pelayanannya gercep👍ramah""juga orangnya. Hatur nuhun kang arif🙏🏻 …",pelayanannya,positif,0
Ramai banget tempat nya .. Ada wahana naik becak untuk anak dan perahu bebek juga..,tempat,netral,0
Langganan untuk meeting sama team atau kumpul keluarga biasa nya pas bumbu nya sayang pas tadi semua mulai dari nasi sama ikan nya terasa asin banget harus nya ada qc nya juga buat mempertahankan kualitas semoga kedepan nya lebih baik lagi,terasa,negatif,0
"Pelayan nya ramah ramah, mulai dari datang sampai pulang. Untuk rasa makanan enak, tempat juga luas dan bersih. Sama yang bikin nyaman buat tempat wudhu perempuan ada di dalam. Tetap jaga konsisten pelayanan dan rasa",pelayan,positif,0
"Pelayan nya ramah ramah, mulai dari datang sampai pulang. Untuk rasa makanan enak, tempat juga luas dan bersih. Sama yang bikin nyaman buat tempat wudhu perempuan ada di dalam. Tetap jaga konsisten pelayanan dan rasa",rasa,positif,1
"Pelayan nya ramah ramah, mulai dari datang sampai pulang. Untuk rasa makanan enak, tempat juga luas dan bersih. Sama yang bikin nyaman buat tempat wudhu perempuan ada di dalam. Tetap jaga konsisten pelayanan dan rasa",tempat,positif,1
"Pelayan nya ramah ramah, mulai dari datang sampai pulang. Untuk rasa makanan enak, tempat juga luas dan bersih. Sama yang bikin nyaman buat tempat wudhu perempuan ada di dalam. Tetap jaga konsisten pelayanan dan rasa",pelayanan,positif,0
"Parkiran dan tempat makan luas, makanan liwet nya recomendeed... Suasana asri dan adem.. Untuk masalah harga sesuai dengan rasa dan tempat",tempat,positif,1
"Parkiran dan tempat makan luas, makanan liwet nya recomendeed... Suasana asri dan adem.. Untuk masalah harga sesuai dengan rasa dan tempat",harga,netral,0
"Parkiran dan tempat makan luas, makanan liwet nya recomendeed... Suasana asri dan adem.. Untuk masalah harga sesuai dengan rasa dan tempat",rasa,positif,0
"tempat yang sangat menyenangkan beristirahat setelah melakukan perjalanan,tersedia wisata air untuk anak2",tempat,positif,0
"Enak banget makanan dan minumannya. Tempatnya udah jelas nyaman banget enak buat kumpul keluarga besar. Bisa reserve juga dan pokoknya kalau family gathering disini cocok banget dah. Botram2, wefie2. Ada becak2 mini jg buat anak2 jadi gak khawatir anak2 bakalan bosen sm acara keluarga besar yg biasanya alot haha",tempatnya,positif,0
"Entah karena viral atau krena harga yang murah, kurang rekomen, karena ngantrinya bisa 2 jam baru dapat makanannya",harga,positif,0
"Makanan enak, pelayanan cepat tanggap dan ramah, suasanya sangat nyaman cocok untuk kumpul keluarga, kerabat atau teman. Harga sesuai dengan fasilitas yg di berikan",pelayanan,positif,0
"Makanan enak, pelayanan cepat tanggap dan ramah, suasanya sangat nyaman cocok untuk kumpul keluarga, kerabat atau teman. Harga sesuai dengan fasilitas yg di berikan",harga,netral,0
"Restonya berada di perbatasan kabupaten bandung n kab garut, jadi kalau mau ke garut suka mampir dlu dsni buat istrht n mengisi perut. So far tempatnya lumayan enak, ada lesehannya jd bsa bersantay, ada fasilitas permainan anak juga sperti …",tempatnya,positif,0
Sangat bagus ...makanan minuman enak semua..pelayanan ramah dan cepat...toilet bersih..ada spot foto bagusnya..harga makanan yg mahal sesuai dengan rasanya 👍👍👍 …,pelayanan,negatif,0
Sangat bagus ...makanan minuman enak semua..pelayanan ramah dan cepat...toilet bersih..ada spot foto bagusnya..harga makanan yg mahal sesuai dengan rasanya 👍👍👍 …,harga,positif,0
Sangat bagus ...makanan minuman enak semua..pelayanan ramah dan cepat...toilet bersih..ada spot foto bagusnya..harga makanan yg mahal sesuai dengan rasanya 👍👍👍 …,rasanya,positif,0
"Makanan enak murah n porsinya gede ya
Tempatnya bikin betah jg",tempatnya,positif,0
Tempatnya enak utk melepas penat dan makanan lumayan enak,tempatnya,positif,0
Tempat nya enak pelayanan nya sangat bagus makanan nya enak semua terutama untuk iga bakar nya enak sekali patut di coba,tempatnya,positif,0
Tempat nya enak pelayanan nya sangat bagus makanan nya enak semua terutama untuk iga bakar nya enak sekali patut di coba,pelayanan,positif,0
"Tempat makan luasss.. Parkiran juga luas... Resto.. Toilet cukup bersih.. Tersedia tempat wudhu dan mushola..Makanan.. Minuman variatif, western seperti steak juga ada.. Ada beberapa permainan buat anak2 bermain..",tempat,positif,1
"Maaf bgt nih, mungkin beda dengan ulasan dari yang lain semoga aja pengunjung lainnya tidak mengalami dengan pelayanan yang kurang memuaskan 😠, saya beserta keluarga dan saudara beserta bapak mertua saya yang sudah berumur di 80 tahun. …",pelayanan,negatif,0
nikmat banget menu na menggoda rasanya juga,rasanya,positif,0
"Makanannya komplit rasa cocok dilidah, view bagus apalagi malam hari, taman"" tertata rapi ada mainan buat anak"". Saya cukup sering kesini",rasa,positif,0
Tempatnya bagus bisa buat bermain anak2 dan makanan nya enak harganya  ramah di kantong dan tempatnya luas,tempatnya,positif,1
Tempat nya bagus bisa buat bermain anak2 dan makanan nya enak harganya  ramah di kantong dan tempatnya luas,harganya,positif,0
"Makanan enak2, pelayanan mantap (ada biaya layanan lho 😁) …",pelayanan,positif,0
"Suasana asri dan ramah, rasanya mantap. Liwet khas darmaga sunda si hijau gurihh",rasanya,positif,0
"Tempat makan sunda modern dgn saung² yang nyaman buat makan, kumpul bareng keluarga, atau di atas perahunya bisa lihat pemandangan alam sekitar yang indah dan sejuk, ada kolam ikan yang juga bisa menaiki perahu angsa dll juga arena bermain anak bermain beca mini, makin betah, tambah  jaya Darmaga Sunda Resto.",tempat,positif,0
"Untuk makanan nya sangat enak,tempat nya nyaman dan bersih,dan untuk pelayanan nan nya juga sangat cepat dan untuk karyawan nya juga pada ramah ramah,pokok nya rekomendasi banget 👍 …",tempat,positif,0
"Untuk makanan nya sangat enak,tempat nya nyaman dan bersih,dan untuk pelayanan nan nya juga sangat cepat dan untuk karyawan nya juga pada ramah ramah,pokok nya rekomendasi banget 👍 …",pelayanan,positif,0
"Steak nya enak , tempat makan nya nyaman , bisa kasih makan ikan jg ,",tempat,positif,0
"Tempat bersih, pelayanan baik. Makanan nya enak dan masih hangatt",tempat,positif,0
"Tempat bersih, pelayanan baik. Makanan nya enak dan masih hangatt",pelayanan,positif,0
Menyedikan makanan khas sunda.Tempat favorit didaerah nagreg untuk makan bersama keluarga. Kalau weekend penuhnya minta ampun. Karena penuh jadinya ribut. 😂  ada spot foto bagus juga. Rekomen untuk acara keluarga …,tempat,netral,0
Makanan nya enak n harga nya juga murah.. View nya bagus dan ada tempat buat bermain anak2.. Naek beca ato perahu angsa..,harga,positif,0
Makanan nya enak n harga nya juga murah.. View nya bagus dan ada tempat buat bermain anak2.. Naek beca ato perahu angsa..,tempat,positif,0
"Tempat makannya nyaman,pelayanannya cepat dan murah senyum,ramah,musola bersih,wc bersih TOP,jgn lupa mampir ksini",tempat,positif,0
"Tempat makannya nyaman,pelayanannya cepat dan murah senyum,ramah,musola bersih,wc bersih TOP,jgn lupa mampir ksini",pelayanannya,positif,0
Tempat nyaman dan bersih. Cocok untuk acara makan-makan bersama keluarga,tempat,positif,0
"Pelayanannya ramah2,ok deh nanti datang lagi makan di sana",pelayanannya,positif,0
"Juara sukaa semuany, rasanya enak, harga murah, pelayanan bagus",rasanya,positif,0
"Juara sukaa semuany, rasanya enak, harga murah, pelayanan bagus",harga,positif,0
"Juara sukaa semuany, rasanya enak, harga murah, pelayanan bagus",pelayanan,positif,0
"Rumah makan dengan konsep dermaga sangat keren dilihatnya,, dengan menu khas sangat banyak. Pilihan dengan nuansa sangat santai dan saung saung yang tersedia bernuansa sederhana serasa makan dipedesaan bahkan serasa makan di dermaga sungguhan karena terdapat pula replika perahu yang sangat besar",serasa,positif,1
"Parkiran luas. harga cukup terjangkau. menu masakan sunda nya mantap, suasana di dalam sangat nyaman dengan pemandangan kolam dengan hiasan kapal lautnya keren 👍 …",harga,positif,0
Kami baru pulang berlibur dari garut dan melewati rumah makan ini yang buka juga cabangnya di lembang kab. Bandung. Untuk tempatnya luas dan cocok utk keluarga yang membawa anak anaknya karena ada tempat bermain untuk anak dan bisa menyewa …,tempatnya,positif,0
Kami baru pulang berlibur dari garut dan melewati rumah makan ini yang buka juga cabangnya di lembang kab. Bandung. Untuk tempatnya luas dan cocok utk keluarga yang membawa anak anaknya karena ada tempat bermain untuk anak dan bisa menyewa …,tempat,positif,0
Terimakasih Pelayanannya Baik.. cc Mas Riki Subagja..,pelayanannya,positif,0
"Tempat strategis, Banyak spot untuk selfie, Rasa enak...👍 …",tempat,positif,0
"Tempat strategis, Banyak spot untuk selfie, Rasa enak...👍 …",rasa,positif,0
"Menu komplit, tempat luas n instagramable. Mantulll",tempat,positif,0
"Tempatnya luas dan sangat enak buat santai
Pelayanan ramah
Area bersih ...
Ga sempat foto² hehe",tempatnya,positif,0
"Tempatnya luas dan sangat enak buat santai
Pelayanan ramah
Area bersih ...
Ga sempat foto² hehe",pelayanan,positif,0
"Makananya enak, penyajianya cepat, pelayanan ramah. Mantap
View nya juga oke banget",pelayanan,positif,0
Suasananya nyaman makan sambil wisata... Tuk yang suka selfi banyak spot yg Instagramable... Pelayanan cepat dan ramah... Makanan enak .. harga wajar....,pelayanan,positif,0
Suasananya nyaman makan sambil wisata... Tuk yang suka selfi banyak spot yg Instagramable... Pelayanan cepat dan ramah... Makanan enak .. harga wajar....,harga,positif,0
"aduh maap banget yaaaa pelayanan nya lama bgt ga kaya gacoan2 yg lainn, dr smua gacoan yg pernah dine in cuma ini paling lama ,",pelayanan,negatif,0
Kesini sekalian nyobain tempat perosotan pelangi nya yg baru mulai buka...seru...,tempat,positif,0
"Tempat ny luas, bagus buat selfi selfi. Pelayanan ny ramah",tempat,positif,0
"Tempat ny luas, bagus buat selfi selfi. Pelayanan ny ramah",pelayanan,positif,0
"Tempatnya unik dan bagus suasananya, sayangnya sambal dan kangkung tumis yang kami pesan rasanya terlalu asin, selebihnya tempat ini menarik untuk berfoto bersama keluarga",tempatnya,positif,0
"Tempatnya unik dan bagus suasananya, sayangnya sambal dan kangkung tumis yang kami pesan rasanya terlalu asin, selebihnya tempat ini menarik untuk berfoto bersama keluarga",rasanya,negatif,0
"Tempatnya unik dan bagus suasananya, sayangnya sambal dan kangkung tumis yang kami pesan rasanya terlalu asin, selebihnya tempat ini menarik untuk berfoto bersama keluarga",tempat,positif,0
"Makanannya enak,tempatnya jg asik",tempatnya,positif,0
"Makanannya supeeer enaaaak, ayam bakar, nasi liwet dan sambelnya mantuuul. Pelayanan ramah, harga terjangkau. Jossss",pelayanan,positif,0
"Makanannya supeeer enaaaak, ayam bakar, nasi liwet dan sambelnya mantuuul. Pelayanan ramah, harga terjangkau. Jossss",harga,positif,0
Pemandangan nya keren .. Harga standar ... Makanan halal ... Ramah ... Bersih,harga,netral,0
Cukup sering kesini. Makanan dan minumannya cocok di lidah. Layanan bagus. Suasananya nyaman. Ada mushola yang luas. Tempat parkir luas,tempat,positif,0
Tempatnya bersih.parkir luas. Makanannya pun enak...,tempatnya,positif,0
"Rekomen banget buat makan makan bareng keluarga..
Sengaja naik kereta dari cimahi sambil jalan jalan kesana..
Makanannya enak, pelayanannya ramah, tempatnya nyaman dan bersih.. …",pelayanannya,positif,0
"Rekomen banget buat makan makan bareng keluarga..
Sengaja naik kereta dari cimahi sambil jalan jalan kesana..
Makanannya enak, pelayanannya ramah, tempatnya nyaman dan bersih.. …",tempatnya,positif,0
"Tempatnya juara,,saung2 dikelilingi kolam ikan enak buat ngadem. Makanan dan minumannya juga enak2 dan porsinya juga banyak. Pelayannya ramah2 tempatnya juga bersih,mantaap pokoknya.. 👍🏻👍🏻 …",tempatnya,positif,1
"Tempat makan cukup luas, lantai 1, 2 dan 3. Ada tempat yg lesehan dan ada yg pakai meja makan biasa. Lantai dua lumayan berangin. Rasa makanan enak, sesuai harga. Banyak permainan yg bisa dilakukan, ada perahu bebek, ada juga becak untuk anak2. Di dalamnya ada minimarket juga. Staff sangat helpful dan ramah.",tempat,positif,1
"Tempat makan cukup luas, lantai 1, 2 dan 3. Ada tempat yg lesehan dan ada yg pakai meja makan biasa. Lantai dua lumayan berangin. Rasa makanan enak, sesuai harga. Banyak permainan yg bisa dilakukan, ada perahu bebek, ada juga becak untuk anak2. Di dalamnya ada minimarket juga. Staff sangat helpful dan ramah.",rasa,positif,0
"Tempat makan cukup luas, lantai 1, 2 dan 3. Ada tempat yg lesehan dan ada yg pakai meja makan biasa. Lantai dua lumayan berangin. Rasa makanan enak, sesuai harga. Banyak permainan yg bisa dilakukan, ada perahu bebek, ada juga becak untuk anak2. Di dalamnya ada minimarket juga. Staff sangat helpful dan ramah.",harga,positif,0
Tempat oke... masakannya enak.. harga murah... 😍 …,tempat,positif,0
Tempat oke... masakannya enak.. harga murah... 😍 …,harga,positif,0
"Tempatnya nyaman, ada spot foto, makanannya enak, harganya lumayan, tempat enak buat kumpul sama keluarga 😊 …",tempatnya,positif,0
"Tempatnya nyaman, ada spot foto, makanannya enak, harganya lumayan, tempat enak buat kumpul sama keluarga 😊 …",harga,netral,0
"Tempatnya nyaman, ada spot foto, makanannya enak, harganya lumayan, tempat enak buat kumpul sama keluarga 😊 …",tempat,positif,0
Makanannya enak dan harganya masih masuk di akal..,harganya,positif,0
"Ga pernah bosan buat kesini padahal rumah jauh di ujung bandung ke ujung bandung lagi, rasanya enak dan menunya beragam, suka banget pokoknya",rasanya,positif,0
"Nyaman, tempat luas,adem. Bisa tuk kumpul keluarga besar,arisan. Ada permainan anak becak2an,kayuh perahu angsa.",tempat,positif,0
"Gausah di tanya lagi lah ya, enak, nyaman, pelayanan oke.. harga fariativ tapi oke kok",pelayanan,positif,0
"Gausah di tanya lagi lah ya, enak, nyaman, pelayanan oke.. harga fariativ tapi oke kok",harga,netral,0
"Tempatnya sangat nyaman, pelayanannya cepat, yg paling saya suka mushola nya berada dibagian depan gedung....recomended",tempatnya,positif,0
"Tempatnya sangat nyaman, pelayanannya cepat, yg paling saya suka mushola nya berada dibagian depan gedung....recomended",pelayanannya,positif,0
"Makan banyak variasinya,,banyak pilihannya!!

Kalo rasa Beuuhhhhhhh....dijamin cocok sama  warga +62 ....😀 …",rasa,positif,0
"Pelayanan mantap,dengan waiter nama Rudi",pelayanan,positif,0
Tempatnya menyenangkan dan makanan enak .. ini slalu menjadi tempat makan fav keluarga saya,tempatnya,positif,0
Tempatnya menyenangkan dan makanan enak .. ini slalu menjadi tempat makan fav keluarga saya,tempat,positif,0
Tempat yang nyaman untuk kumpul bersama keluarga,tempat,positif,0
"Mantap banget,masakan udh pasti enak,trus pelayananya jg bagus banget...
Jadi pengen kesanah lagi...",pelayananya,positif,0
"Rasa makanan gak usah diragukan lagi, pelayanan baik, suasana sejuk. Musholla bersih tersedia mukena, akses parkir luas.",rasa,positif,0
"Rasa makanan gak usah diragukan lagi, pelayanan baik, suasana sejuk. Musholla bersih tersedia mukena, akses parkir luas.",pelayanan,positif,0
menu Liwetnya enak dan kehitung harganya murah dengan suasana tempat makan saung lesehan yang membuat nyaman,harganya,positif,0
menu Liwetnya enak dan kehitung harganya murah dengan suasana tempat makan saung lesehan yang membuat nyaman,tempat,positif,0
"makanannya hampir recomended semua..ga nyesel deh..very good, very delicious and cheap...amazing..tempatnya juga ramah anak..",tempatnya,positif,0
paling tempat parkirnya masih kurang,tempat,negatif,0
"tempat keren di perbatasan kab.Bandung, cocok buat transit,  keren dan makanannya oke banget",tempat,positif,0
"Tempatnya enak bangeet, suasana nyaa cocok buat menenangkan fikiran dan perut .. tpii kurang nyaman di dompet .. hahahaha",tempatnya,positif,0
view bagus untuk selfi makanan sedang/lumayan sayangnya harga mahal,harga,negatif,0
Maaf aja saya turunin bintang nya. Jangan di beli atau di makan yang nyodorin sate seafood atau Suki harga nya 30 rb 2 tusuk,harga,netral,0
"Tempat makannya bersih, rapi dan menarik di dukung dgn kolam ikan, perahu makan. Ada permainan untuk anak2 becak kecil n mungil.",tempatnya,positif,0
"Semuanya cukup kerennn.. Tapi maaf pas ke sana suasana tempatnya super bising, baik nya on kan lagu-lagu secara slow saja.. Jujur suasana makan jadi kurang enak..",tempatnya,negatif,0
Restaurant makanan sunda. Tempat nya ok. Makanannya jg enak.,tempat,positif,0
Makan dan santai sejenak sebelum lanjut mengemudi. Kalo tdk salah menu paket liwet utk berdua harga 90 ribu.,harga,netral,0
"Reference dari istri sy yg sering mkn siang di darmaga sunda karena sering bolak balik Bekasi - Garut.. Tempatnya asyik, makananya enak "" pas dengan selera keluarga saya ( khas sunda bgt),  trs ada becak kecil cocok buat anak"" bermain,ada …",tempatnya,positif,0
"Untuk makannya enakk,, view nya dapet banget,,,spot potonya juga dapet,,, pelayanan cepat dan pada ramah,, ada permainan anak seperti Beca mini sama  bebek air",pelayanan,positif,0
"Pelayanannya bagus, tempatnya juga bagus byk buat spot foto dan tempat bermain anak. Hanya saja makanan yg dipesan datangnya lama sekali",pelayanannya,positif,0
"Pelayanannya bagus, tempatnya juga bagus byk buat spot foto dan tempat bermain anak. Hanya saja makanan yg dipesan datangnya lama sekali",tempatnya,positif,0
"Pelayanannya bagus, tempatnya juga bagus byk buat spot foto dan tempat bermain anak. Hanya saja makanan yg dipesan datangnya lama sekali",tempat,positif,0
"Pelayanan bagus, temat bersih, makanannya enak",pelayanan,positif,0
Tempatnya lumayan bagus di jalan lintas propinsi,tempatnya,positif,0
"Anda akan merasakan tempat makan yg memanjakan, pemandangan suasana seperti makan diatas kapal, dpn makan yg lezat,, bahagia bersama keluarga di darmaga sunda,,,,",tempat,positif,0
"Pertama kali kesini pas saat bukber rame sekali, tapi pelayanan tetap cepat tersaji dan tidak mengecewakan. Pokonya good food & good service..👍👍 …",pelayanan,positif,0
"Tempatnya nyaman,cocok untuk kumpul keluarga teman.makanan juga enak.mantap",tempatnya,positif,0
"Tempat makan yg menyajikan suasana yg berbeda,rasa makanan yg sesuai dengan lidah dan harga yg terjangkau,tempat yg asiek untuk kumpul keluar dan teman",tempat,positif,1
"Tempat makan yg menyajikan suasana yg berbeda,rasa makanan yg sesuai dengan lidah dan harga yg terjangkau,tempat yg asiek untuk kumpul keluar dan teman",rasa,positif,0
"Tempat makan yg menyajikan suasana yg berbeda,rasa makanan yg sesuai dengan lidah dan harga yg terjangkau,tempat yg asiek untuk kumpul keluar dan teman",harga,positif,0
"Pelayanan gak baik, dan gak ramah. Mohon untuk perbaiki sikap nya!
Makasih",pelayanan,negatif,0
"Pesen hotplace seafood yang dateng hotplate kerang , hampir 90% isinya kerang semuaaa. Bumbunya kurang terasa, kangkung blacannya jg kurang kerasa bumbunya, yang paling mengecewakan 1/4 kerangnya tidak bisa dimakan karena sepertinya kurang matang saat dimasak",kerasa,negatif,1
"Baik kaka mohon maaf atas kekurangan pelayanan kami, segera kami perbaiki agar tdk terulang kembali",pelayanan,netral,0
"Makanannya enak,tempatnya nyaman apalagi nasi liwetnya",tempatnya,positif,0
"Menunya banyak, tempatnya bersih dan nyaman, cocok untuk keluarga. Ada sewa becak mini dan perahu. Ikan di danaunya banyak.. Ponakan saya yg kecil-kecil betah di sini sampai berat hati untuk pulang 😅 …",tempatnya,positif,0
"Tempat yang nyaman buat rest area,,",tempat,positif,0
"Tempatnya khas, makanan nya enak dan jarang sekali sepi pengunjung.
Untuk tempat wisata yg besar sayang tempat ibadahnya (musola) kecil.",tempatnya,positif,0
"Tempatnya khas, makanan nya enak dan jarang sekali sepi pengunjung.
Untuk tempat wisata yg besar sayang tempat ibadahnya (musola) kecil.",tempat,positif,1
"Tempatnya khas, makanan nya enak dan jarang sekali sepi pengunjung.
Untuk tempat wisata yg besar sayang tempat ibadahnya (musola) kecil.",tempat,negatif,0
"Pelayanan sangat tidak memuaskan, saya pesan menu sdh 2 jam nunggu pesanan gak datang, akhirnya pulang dgn kesel dan kecewa. Alasan mrk karna hari libur tahun baru rame, itu bukan alasan buat saya, hrsnya tim darmaga sunda ssh siap sedia …",pelayanan,negatif,0
"Ok lah,,,bersih dn nyaman...harga smua menupun gak mahal2 banget...",harga,positif,0
Luar biasa enak rasanya dan nyaman tempatnya..tp agak harga menguras kantong..hehe,rasanya,positif,0
Luar biasa enak rasanya dan nyaman tempatnya..tp agak harga menguras kantong..hehe,tempatnya,positif,0
Luar biasa enak rasanya dan nyaman tempatnya..tp agak harga menguras kantong..hehe,harga,negatif,0
Selalu pesen paket gurame bakar dengan harga 220 ribu untuk 4 orang disini tuh,harga,netral,0
Dari pelayanan sampai makanan mantap .maaf cuman masih ada aroma ga enak pas dekat suasana pesawahan ...maaf cuman masukan aja,pelayanan,positif,0
"Nice place...tempat nyaman, view' nya bagus...strategis buat yg lapar diperjalanan daerah Nagreg",tempat,positif,0
Alhamdulillah...tempatnya nyaman ...bisa makan sambil refreshing..rasa sambalnya mantul...,tempatnya,positif,0
Alhamdulillah...tempatnya nyaman ...bisa makan sambil refreshing..rasa sambalnya mantul...,rasa,positif,0
Pertama kali makan disini suasananya enak bngt pas bngt untuk ajak keluarga di saat liburan .. pelayanannya juga good service,pelayanannya,positif,0
"rasa Gorengannya mantap T.O.P. B.G.T. Kuy, Hatur Nuhun salam kenal semuanya 😅🙏🙏🙏 …",rasa,positif,0
Tempatnya enak dan bagus buat makan n selfie - selfie,tempatnya,positif,0
"Makanan lumayan, sayang masakan dingin yg disajikan
Harga padahal tidak murah.
Parkir luas.",harga,negatif,0
"Kemaren dapet tempat yg dipojokan, deket dapur... Jd gelap+bau asap...😥 Sebenernya sich klo untuk makanan ga masalah ya... Makanannya  enak²... 👍👍👍 cm mungkin kmrn kurang beruntung aja dpt tempat dipojok... 😀
Tempat buat foto bnyk yg bagus... Recommended ...👌👌👌 …",tempat,negatif,1
"Kemaren dapet tempat yg dipojokan, deket dapur... Jd gelap+bau asap...😥 Sebenernya sich klo untuk makanan ga masalah ya... Makanannya  enak²... 👍👍👍 cm mungkin kmrn kurang beruntung aja dpt tempat dipojok... 😀
Tempat buat foto bnyk yg bagus... Recommended ...👌👌👌 …",tempat,positif,0
"kalau masalah makanan emang enak dan rasa nya oke, cuma pelayanan bikin mikir 2x utk makan kesini lagi
1. Lebih diutamakan yg datang banyak, yg keluarga kecil (4org) kaya sya …",rasa,positif,0
"kalau masalah makanan emang enak dan rasa nya oke, cuma pelayanan bikin mikir 2x utk makan kesini lagi
1. Lebih diutamakan yg datang banyak, yg keluarga kecil (4org) kaya sya …",pelayanan,negatif,0
Tempat makan yg nyaman dan makanannya enak,tempat,positif,0
"mesen sop iga yg dateng sop lain, sayur mahal gaada rasanya chicken katsu sayur kaya sayur sisa potonya kecil dan dikit gaada saosnya ga banget",rasanya,negatif,0
Makanannya enak... tempatnya juga luas... buat anak2 bisa maen becak mini...,tempatnya,positif,0
"Sudah pada, tau dong resto yg satu ini menjanjikan makanan yg enak tempat selfi yg Bagus cocok buat keluarga yg cari tempat kuliner yg adem",tempat,positif,1
"Saya datang pas weekend. Crowded parah. Yang tadinya mau ajak anak2 naik perahu bebek n becak anak jadi gagal soalnya pusing lihat banyak orang.
Untuk makanan rasanya memang enak walau ada beberapa menu yang sedikit …",rasanya,positif,0
"Makannya biasa aja, menang tempat aja",tempat,positif,0
PELAYANAN BAIK DAN RAMAH PUAS MAKAN DISINI APALAGI MALEM VIBES NYA MANTAPPPP,pelayanan,positif,0
"Susah bgt nyari tempat duduk disini karna emg harus sesuai sama jumlah org nya
Ada live music juga
Tapi jujurly kalo kyk ku yg tipenya lebih seneng makan tenang gak cocok makan …",tempat,negatif,0
"Tempatnya nyaman cocok buat keluarga,makanannya jg enak dan service waitress nya jg ramah² …",tempatnya,positif,0
Makanan semuanya dingin + hambar....keredoknya dingin kayak sudah dimasukin kulkas...mana harganya mehong..gak bakalan balik lagi deh ..zonk,harganya,negatif,0
"Bpk kami mohon maaf sebesar2mya, anak2 terlalu fokus agar penyajian tdk telat, tp pelayanan terlalu cepat juga tdl baik, segera kami perbaiki semoga tdk terulang kembali",pelayanan,negatif,0
Tempat makan mulai dari keluarga cemara sampai cendana... wkwkwk,tempat,netral,0
"Makanan OK, tempat wisata OK, tempat momong anak juga OK",tempat,positif,1
Cocok untuk makan bareng keluarga atau jadi tempat meeting juga oke. Suasana dan makanan nya juga enak.,tempat,positif,0
"Tempat super cozy, makanan enak",tempat,positif,0
Tempatnya recomended pas untuk makan yang seperti saya perjalanan dari bekasi,tempatnya,positif,0
Sangat memuaskan pelayanan nya sangat baik,pelayanan,positif,0
"Bisa foto selfi; ada tempat goweh becak buat anak, gowes perahu; view alam pegunungan",tempat,positif,0
"Setelah berkunjung 3x kesini, berikut review sy:
- tempat parkiran luas dan aman. Mungkin jika ditambah dg pepohonan akan semakin sejuk. …",tempat,positif,0
"Lahan parkir luas, suasana nyaman, kids friendly ada sewa becak mini dan naik perahu angsa, ksih makan ikan dikolam,  menu mkanan bnyak macamnya, harga masih terjangkau, harus banget coba nasi liwetnya, mantapp pokoknya 👍👍👍 …",harga,positif,0
"Pelayanan memuaskan, suasana nyaman :)",pelayanan,positif,0
"Tempatnya keren instragramable,sangat cocok bagi anda yang mau makan dan bersantai bareng teman atau keluaga,menu makanannya bervariatif,rasanya enak terutama nasi liwetnya,utk harga bersahabat.",tempatnya,positif,0
"Tempatnya keren instragramable,sangat cocok bagi anda yang mau makan dan bersantai bareng teman atau keluaga,menu makanannya bervariatif,rasanya enak terutama nasi liwetnya,utk harga bersahabat.",rasanya,positif,0
"Tempatnya keren instragramable,sangat cocok bagi anda yang mau makan dan bersantai bareng teman atau keluaga,menu makanannya bervariatif,rasanya enak terutama nasi liwetnya,utk harga bersahabat.",harga,positif,0
"Tempat sangat nyaman dan enak..tapi sayang pelayanan kurang cepat, Minta tambahan pesanan tidak kunjung datang pesanan sampai makan habis...",tempat,positif,0
"Tempat sangat nyaman dan enak..tapi sayang pelayanan kurang cepat, Minta tambahan pesanan tidak kunjung datang pesanan sampai makan habis...",pelayanan,positif,0
Kalo ada tempat makan lain mending yg lain. Tempat sepi d bilang Sdh ada yg order. 1 jam d liat masih kosong juga...makan ikan bakar nya kagak enak,tempat,negatif,1
Tempat nya enak banget nyaman sekali makanan oke pisan,tempat,positif,0
"Tempatnya si oke banget buat rehat di perjalanan. Makananya enak terus standar laahh harganya ga mahal ga murah jugak.
Pesen 2 nasi liwtnya tp yg satu ada yang beda rasanya. Mogaa di perhatikan lagi kedepannyaaa.",tempatnya,positif,0
